2094,Prism_Tech_Swap,战术棱镜·移形,3,20,BehaviorModifier,None,None,0,0,命中敌人后;飞船与敌人交换位置。,极高风险的位移技;杂技玩法,
2095,Prism_Tech_Mirror,战术棱镜·后视镜,1,2,SpawnModifier,None,None,1,180,只能向后方发射;伤害+50%。,强迫玩家背对敌人战斗,
2096,Prism_Tech_PointBlank,战术棱镜·零距,1,5,StatModifier,Damage,Curve,1,0,距离越近伤害越高;贴脸时300%伤害。,喷子流/近战流核心,
2097,Prism_Tech_Sniper,战术棱镜·狙击,1,5,StatModifier,Damage,Curve,-1,0,距离越远伤害越高;最大200%。,鼓励远程猥琐流,
2098,Prism_Tech_FinalFlash,战术棱镜·终曲,2,0,StatModifier,Damage,Condition,5,0,热量槽即将过热前的最后一发子弹造成5倍伤害。,节奏大师;精确控温的奖励,
2099,Prism_Tech_Smart,战术棱镜·智能,2,10,BehaviorModifier,None,None,30,0,子弹会自动绕开墙壁/障碍物飞行(并非穿墙)。,极高科技感的寻路子弹,
2100,Prism_Tech_Cull,战术棱镜·淘汰,1,5,BehaviorModifier,None,None,0,0,对精英怪和Boss伤害增加30%;对普通怪减少30%。,专门用来攻坚的副武器槽位,
2101,Prism_Tech_BounceBlast,战术棱镜·接触,1,6,BehaviorModifier,None,None,2,0,子弹反弹次数越多;最终命中伤害越高(+50%/次)。,几何学大师的奖励,
2102,Prism_Tech_AmmoBank,战术棱镜·弹仓,3,0,StatModifier,HeatCost,Multiply,0,0,前10发子弹不消耗热量;之后进入长达5秒的强制冷却。,爆发期无限火力;随后长时间疲软,
2103,Prism_Chaos_Butterfly,熵增棱镜·蝴蝶,1,2,StatModifier,Size,Curve,1,5,子弹飞行时间越长体积越大;最大5倍;但伤害不随体积增加。,视觉干扰;适合远程骚扰,
2104,Prism_Chaos_Delayed,熵增棱镜·延迟,1,0,BehaviorModifier,None,None,5,2,命中时不造成伤害;5秒后造成200%伤害;如果敌人5秒内死亡则伤害无效。,让子弹飞一会儿;适合打Boss,
2105,Prism_Chaos_Betrayal,熵增棱镜·背叛,2,0,BehaviorModifier,None,None,3,0,子弹可以伤害友军(如果有)和自己;对自身伤害x3;对敌人伤害x2。,独狼玩家的高风险选择,
2106,Prism_Chaos_Echo,熵增棱镜·回声,2,10,SpawnModifier,None,None,1,0,每隔2秒自动重复上一次射击操作;不消耗额外热量。,自动化的残影攻击,
2107,Prism_Chaos_Schrodinger,熵增棱镜·薛定谔,2,5,BehaviorModifier,None,None,0.5,0,命中时50%几率造成300%伤害;50%几率给敌人回复10%生命值。,赌狗末日;或者配合“禁疗”使用,
2108,Prism_Shape_Snake,形态棱镜·贪吃蛇,1,4,BehaviorModifier,None,None,5,0.2,子弹变成长条状链节;头部判定伤害;身体判定阻挡敌弹。,攻防一体的形态变化,
2109,Prism_Shape_Tetris,形态棱镜·方块,2,8,SpawnModifier,None,None,1,0,子弹变成随机的四格骨牌形状;具有物理碰撞体积;可堆叠。,用俄罗斯方块把敌人埋起来,
2110,Prism_Shape_PingPong,形态棱镜·乒乓,1,3,BehaviorModifier,None,None,5,0,子弹在飞船和敌人之间来回反弹;每次命中造成伤害;直到飞出屏幕。,接球游戏;保持连接,
2111,Prism_Shape_OrbitTarget,形态棱镜·卫星,2,6,BehaviorModifier,None,None,2,90,子弹命中敌人后不消失;而是环绕敌人飞行造成持续伤害。,给敌人挂上死亡光环,
2112,Prism_Shape_Burrow,形态棱镜·钻地,1,5,BehaviorModifier,None,None,1,0,子弹潜入地下(无视墙壁);在敌人脚下钻出攻击;无视正面护盾。,绕过掩体的终极手段,
2113,Prism_Math_Even,数学棱镜·偶数,1,2,StatModifier,Damage,Condition,2,0,第偶数次命中的伤害x2;奇数次伤害x0.5。,节奏控制;强迫症福音,
2114,Prism_Math_Odd,数学棱镜·奇数,1,2,StatModifier,Damage,Condition,2,0,第奇数次命中的伤害x2;偶数次伤害x0.5。,与偶数棱镜互补,
2115,Prism_Math_Fibonacci,数学棱镜·斐波那契,2,5,StatModifier,Damage,Sequence,1,0,连续命中的伤害按斐波那契数列递增(1/1/2/3/5...);未命中重置。,奖励高连击的高手,
2116,Prism_Math_Prime,数学棱镜·质数,1,4,StatModifier,CritChance,Sequence,1,0,第2/3/5/7...发子弹必定暴击;其余子弹无法暴击。,需要背板的输出循环,
2117,Prism_Time_Reverse,时间棱镜·倒放,2,10,BehaviorModifier,None,None,0,0,子弹从最大射程处生成;倒着飞向枪口;对沿途敌人造成伤害。,极其反直觉的攻击方式,
2118,Prism_Time_Pause,时间棱镜·暂停,2,8,BehaviorModifier,None,None,1,0,按下特殊键时所有子弹悬停;再次按下恢复飞行;悬停时不消耗热量。,《黑客帝国》式的子弹控制,
2119,Prism_Time_FastForward,时间棱镜·快进,1,5,StatModifier,Speed,Multiply,10,0,子弹瞬间到达终点(伪Hitscan);但持续时间极短。,将慢速投射物变成激光,
2120,Prism_Time_SlowMo,时间棱镜·慢放,1,5,StatModifier,Speed,Multiply,0.1,0,子弹速度降为10%;伤害频率提升10倍;形成伤害力场。,制造死亡区域,
2121,Prism_Glitch_Teleport,故障棱镜·瞬移,1,4,BehaviorModifier,None,None,2,0,子弹每秒随机瞬移一次位置;难以预测但能绕过护盾。,不稳定的量子攻击,
2122,Prism_Glitch_Pixelate,故障棱镜·像素化,1,2,StatModifier,Hitbox,Multiply,2,0,子弹像素化(模糊);判定范围变大但伤害浮动。,降低精度的范围打击,
2123,Prism_Glitch_Crash,故障棱镜·蓝屏,2,12,BehaviorModifier,None,None,1,0,命中造成敌人短暂卡顿(动画暂停);模拟死机效果。,强力控制;打断Boss技能,
2124,Prism_Glitch_Refresh,故障棱镜·刷新,1,5,BehaviorModifier,None,None,0,0,命中重置敌人攻击冷却(使其立即攻击);但受到反击伤害增加。,高风险;用于触发防反,
2125,Prism_Meta_Copy,元棱镜·复制,2,10,SpawnModifier,None,None,0,0,复制最近一次击中的敌人的子弹样式进行发射。,以彼之道还施彼身,
2126,Prism_Meta_Paste,元棱镜·粘贴,1,5,SpawnModifier,None,None,0,0,发射剪贴板中储存的子弹(配合复制使用)。,存储强力敌人的火力,
2127,Prism_Meta_Cut,元棱镜·剪切,3,20,StatModifier,MaxHP,Multiply,0.9,0,极低几率永久移除敌人10%最大生命值(对Boss有效但有上限)。,削弱血牛,
2128,Prism_Meta_Undo,元棱镜·撤销,1,0,BehaviorModifier,None,None,0,0,如果子弹未命中;返还50%热量并消除该子弹。,新手辅助;节省资源,
2129,Prism_Meta_Save,元棱镜·保存,2,15,BehaviorModifier,None,None,0,0,在当前位置设立存档点;子弹飞出后会飞回存档点。,回旋镖的进阶版,
2130,Prism_Meta_Load,元棱镜·加载,2,15,BehaviorModifier,None,None,0,0,将飞船传送回上一个存档点(配合保存使用)。,战术位移,
2131,Prism_Social_Link,社交棱镜·链接,1,6,BehaviorModifier,None,None,3,0,命中多个敌人后建立链接;伤害在链接的敌人间共享。,对群神器;分摊伤害,
2132,Prism_Social_Comment,社交棱镜·弹幕,1,0,VisualModifier,None,None,0,0,"子弹变成文字弹幕(如""666""/""AWSL"");无实际伤害加成。",纯视觉干扰,
2133,Prism_Social_Follow,社交棱镜·关注,1,4,BehaviorModifier,None,None,5,0,子弹会跟随鼠标指针移动;直到命中或消失。,手动制导导弹,
2134,Prism_Social_Like,社交棱镜·点赞,1,3,StatModifier,Knockback,Multiply,2,0,命中产生“点赞”图标;大幅击退敌人。,物理控制,
2135,Prism_Social_Share,社交棱镜·转发,2,8,SpawnModifier,None,None,2,30,命中敌人后分裂出2个子弹飞向其他敌人。,病毒式传播,
2136,Prism_Admin_Block,管理棱镜·屏蔽,2,10,BehaviorModifier,None,None,2,0,在身前生成护盾;阻挡敌方弹幕;持续2秒。,防御性棱镜,
2137,Prism_Admin_Report,管理棱镜·举报,3,25,BehaviorModifier,None,None,1,0,标记敌人;3秒后遭受天罚(雷击);伤害极高。,召唤系统制裁,
2138,Prism_Admin_Mute,管理棱镜·禁言,2,12,BehaviorModifier,None,None,3,0,命中使敌人无法使用技能(只能普攻);持续3秒。,沉默法师怪,
2139,Prism_Admin_Kick,管理棱镜·踢出,2,15,BehaviorModifier,None,None,100,0,极强的击飞力;可将敌人踢出屏幕边界(直接秒杀非Boss)。,地形杀终极版,
2140,Prism_Admin_Root,管理棱镜·权限,3,30,StatModifier,Pierce,Add,999,0,赋予子弹无视护盾、无视地形、无视无敌帧的最高权限。,GM体验卡,
2141,Prism_Net_AFK,网络棱镜·挂机,1,-5,BehaviorModifier,None,None,1,0,当飞船不移动时;自动朝最近敌人射击;射速降低。,懒人玩法;炮台模式,
2142,Prism_Net_Disconnect,网络棱镜·掉线,2,10,BehaviorModifier,None,None,2,0,命中使敌人定身(原地跑步动画);持续2秒。,模拟网络卡顿,
2143,Prism_Net_Lag,网络棱镜·延迟,1,4,BehaviorModifier,None,None,1,0,子弹瞬移前进(一卡一卡的);敌人难以预判轨迹。,丢包步法,
2144,Prism_Net_PacketLoss,网络棱镜·丢包,1,0,StatModifier,Damage,Random,0,2,30%几率子弹消失(无伤害);70%几率造成200%伤害。,不稳定的输出,
2145,Prism_Net_HighPing,网络棱镜·高Ping,1,2,BehaviorModifier,None,None,1,0,命中后伤害延迟1秒生效;但无视护盾(因为判定时护盾还没开)。,延迟刀法,
2146,Prism_Hard_Overclock,硬件棱镜·超频,2,10,StatModifier,FireRate,Multiply,2,0,射速翻倍;热量消耗翻倍;飞船受到持续微量伤害。,燃烧生命换取输出,
2147,Prism_Hard_Underclock,硬件棱镜·降频,1,-5,StatModifier,FireRate,Multiply,0.5,0,射速减半;热量消耗减半;子弹附带减速效果。,节能模式;控制流,
2148,Prism_Hard_Fan,硬件棱镜·风冷,1,0,BehaviorModifier,None,None,0,0,射击时飞船周围产生气流;推开靠近的敌人;加速散热。,防御性散热,
2149,Prism_Hard_WaterCool,硬件棱镜·水冷,2,5,BehaviorModifier,None,None,0,0,射击在地面留下水渍;导电;降低经过者的移速。,环境交互;配合电系,
2150,Prism_Hard_ShortCircuit,硬件棱镜·短路,2,15,BehaviorModifier,None,None,5,0,射击时自身受到电击伤害;但释放全屏电流攻击所有敌人。,自爆卡车,
2151,Prism_Hard_RGB,硬件棱镜·RGB,1,0,StatModifier,Damage,Multiply,1.1,0,子弹不断变色;伤害提升10%;看起来很炫酷。,性能提升(心理上),
2152,Prism_Hard_Clicky,硬件棱镜·青轴,1,2,VisualModifier,None,None,0,0,射击音效变成巨大的机械键盘敲击声;伤害+5%;嘲讽值MAX。,噪音武器,
,,,,,,,,,,,,
,,,,,,,,,,,,
========== ULTIMATE INTEGRATED LIGHT SAIL LIBRARY (50+ DESIGNS) ==========,,,,,,,,,,,,
ID,Category,Name,Playstyle_Ref,Trigger_Condition,Effect_Description,Visual_Feedback,Stat_Impact,Design_Note,,,,
3001,Basic,标准帆 (Standard Sail),Balanced,None,无特殊效果;性能平衡的基准型号。,白色的标准尾焰,None,初始装备,,,,
3002,Basic,斥候帆 (Scout Sail),Speedster,Speed > 5,移动速度越快伤害越高;每1单位速度+5%伤害。,青色的流线型尾焰,Damage++,鼓励跑动射击,,,,
3003,Basic,重装帆 (Fortress Sail),Tank,Stationary > 1s,站立不动1秒后获得20%减伤;每多站1秒叠加一层(上限3层);移动清零。,橙色的六边形护盾,Defense++,站桩炮台流,,,,
3004,Basic,隐形帆 (Stealth Sail),Rogue,NotFiring > 3s,停止开火3秒后进入隐形;下一次攻击伤害x3。,半透明机身,Burst++,刺客流起手,,,,
3005,Basic,狂战帆 (Berserker Sail),GlassCannon,Health < 30%,生命值越低射速越快;低于30%时射速翻倍。,红色的血气尾焰,FireRate++,绝境反击,,,,
3006,Basic,节能帆 (Eco Sail),Sustain,None,所有武器热量消耗降低20%;但最大速度降低10%。,绿色的树叶状尾焰,HeatCost--,新手友好,,,,
3007,Basic,涡轮帆 (Turbo Sail),Speed,None,最大速度+30%;加速度+50%;但受到伤害增加20%。,巨大的蓝色喷口,Speed++,竞速/跑图专用,,,,
3008,Basic,惯性帆 (Inertia Sail),Drift,None,极大增加惯性(刹车变慢);惯性滑行时伤害+30%。,紫色的长拖尾,Damage+,手感类似《Asteroids》,,,,
3009,Basic,磁力帆 (Magnet Sail),Loot,None,拾取范围扩大300%;移动时自动吸附周围掉落物。,金色的引力波,Utility+,Farm效率核心,,,,
3010,Basic,再生帆 (Regen Sail),Survival,NotHit > 5s,未受伤害5秒后;每秒回复1%生命值。,粉色的爱心粒子,Sustain+,在此类游戏中极其珍贵,,,,
3011,Dash,脉冲帆 (Pulse Sail),Ram,OnDash,冲刺时对路径上的敌人造成50点伤害并击退。,黄色的电击残影,Melee+,把冲刺当武器,,,,
3012,Dash,相位帆 (Phase Sail),Teleport,OnDash,冲刺变为瞬移;无敌帧延长0.2秒;可穿过薄墙。,蓝色的空间闪烁,Survival++,高机动性核心,,,,
3013,Dash,幻影帆 (Mirage Sail),Decoy,OnDash,冲刺时在原位置留下一个持续2秒的幻象;吸引敌人仇恨。,分身残影,Defense+,风筝流保命,,,,
3014,Dash,装填帆 (Reload Sail),Burst,OnDash,冲刺立即重置当前武器的开火冷却(Internal Cooldown)。,白色的蒸汽喷射,DPS++,配合低射速高伤武器,,,,
3015,Dash,烈焰帆 (Blaze Sail),DoT,OnDash,冲刺路径上留下持续3秒的火墙;造成燃烧伤害。,烈火路径,AreaControl,封锁敌人走位,,,,
3016,Dash,冰霜帆 (Frost Sail),Control,OnDash,冲刺结束时释放一圈冰环;冻结周围敌人1秒。,冰霜爆炸,Control+,近身防卫,,,,
3017,Dash,护盾帆 (Shield Sail),Tank,OnDash,冲刺时获得一个临时护盾;抵挡一次伤害;持续1秒。,蓝色的球形光罩,Survival+,提高容错率,,,,
3018,Dash,击退帆 (Impact Sail),CrowdControl,OnDash,冲刺结束时产生冲击波;大幅击退周围敌人。,空气震荡,Safety,防止被围攻,,,,
3019,Dash,吸血帆 (Vampire Sail),Sustain,OnDashKill,如果冲刺伤害击杀了敌人;回复5点生命值。,红色的蝙蝠特效,Sustain+,高风险高回报,,,,
3020,Dash,钻头帆 (Drill Sail),Melee,OnDash,冲刺时无视敌人碰撞体积(穿人);并造成多段切割伤害。,旋转的钻头特效,Melee++,对大型Boss修脚,,,,
3021,Tech,擦弹帆 (Graze Sail),Skill,OnGraze,极限闪避(子弹擦过)时;下一次攻击必定暴击。,红色的闪电特效,Crit++,奖励高超走位,,,,
3022,Tech,一闪帆 (Parry Sail),Counter,OnDashHit,冲刺迎面撞上子弹时;免疫伤害并向准星发射反击光束。,白色的刀光闪烁,Counter++,只狼式体验,,,,
3023,Tech,节奏帆 (Rhythm Sail),Music,OnBeat,跟随BGM节拍移动/冲刺;获得层数;满层伤害+50%。,脚底的音符跳动,Damage+,音游玩家狂喜,,,,
3024,Tech,多普勒帆 (Doppler Sail),Physics,Speed,移动速度越快;子弹飞行速度越快(叠加船速)。,子弹带有速度线,Range+,真实物理模拟,,,,
3025,Tech,急停帆 (Brake Sail),Control,OnStop,高速移动中突然松开按键(急停);释放全屏减速波。,红色的刹车灯,Control+,操作感极强,,,,
3026,Tech,陀螺帆 (Gyro Sail),Spin,RotationSpeed,船体旋转速度越快;周围产生的近战切割光环伤害越高。,旋转的刀片,Melee+,大风车玩法,,,,
3027,Tech,倒车帆 (Reverse Sail),Kite,MovingBackwards,向后退(S键)时;受到的正面伤害减少50%;射程增加20%。,尾部挡板展开,Defense+,且战且退,,,,
3028,Tech,漂移帆 (Drift Sail),Racing,Drifting,侧向滑行(漂移)时;热量不再增加。,轮胎摩擦火花,HeatMgmt,赛车手感,,,,
3029,Tech,精准帆 (Precision Sail),Sniper,LowSpeed,移动速度低于20%时;暴击率+30%;散布减少100%。,十字准星收缩,Accuracy+,微操调整站位,,,,
3030,Tech,连击帆 (Combo Sail),Aggressive,ContinuousHit,连续命中敌人不中断;移动速度逐渐增加;最高+50%。,机身发红变亮,Speed+,越打越快,,,,
3031,Environment,碰碰帆 (Bumper Sail),Pinball,OnWallHit,撞墙不减速反而反弹加速;并获得短暂无敌。,橡胶弹力球特效,Movement+,室内战神,,,,
3032,Environment,悬浮帆 (Hover Sail),Terrain,Always,无视地形减速(如沼泽/水);无视地刺伤害。,底盘喷气气垫,Utility+,特定关卡对策,,,,
3033,Environment,黑洞帆 (Gravity Sail),Control,Moving,移动时身后产生引力流;将敌人和子弹拖拽到身后。,紫色的空间拖尾,Control+,聚怪,,,,
3034,Environment,太阳帆 (Solar Sail),Light,LightSource,在明亮区域(光源下)回热加快;在黑暗区域潜行效果增强。,机身光暗变化,Hybrid,利用环境光照,,,,
3035,Environment,相位穿梭帆 (Noclip Sail),Cheat,OnDash,冲刺可以穿过薄墙体和障碍物;无法穿过地图边界。,身体变成线框,Exploration,打破关卡结构,,,,
3036,Environment,震地帆 (Quake Sail),AOE,OnLand,从高处落下(如果有Z轴)或冲刺撞墙时;引发全图地震。,地面裂纹,AOE+,物理交互,,,,
3037,Environment,水行帆 (Hydro Sail),Fluid,OnWater,在水面/液体上移动速度+50%;并且会溅起水花干扰敌人。,快艇尾迹,Speed+,特定环境Buff,,,,
3038,Environment,静电帆 (Static Sail),Trap,Moving,移动产生静电;积攒到一定程度对周围释放闪电。,电火花跳跃,AOE+,被动伤害,,,,
3039,Environment,切割帆 (Cutter Sail),Trail,Moving,留下一道持续5秒的能量墙;敌人触碰受到伤害;自己触碰加速。,《创战纪》光轮摩托,Trap+,画地为牢,,,,
3040,Environment,越野帆 (Rally Sail),Terrain,Destructible,直接撞碎可破坏障碍物(箱子/石头);并获得短暂加速。,车头加装撞角,Exploration,暴力开路,,,,
3041,Special,瞬移帆 (Blink Sail),Teleport,Input,WASD移动变为短距离瞬移;不再有平滑移动。,残影连连,Evasion++,极难控制但上限极高,,,,
3042,Special,时间帆 (Chrono Sail),Time,OnHit,受到伤害时;时间倒流回1秒前(位置/状态);冷却30秒。,金色的时钟倒转,Survival++,容错神技,,,,
3043,Special,反重力帆 (Antigrav Sail),Physics,Always,完全消除飞船的重力/阻力;极度顺滑;但也极难刹车。,失重漂浮感,Movement,太空战机手感,,,,
3044,Special,量子帆 (Quantum Sail),RNG,OnDash,冲刺结束位置随机偏差±2米;但冲刺冷却降低50%。,位置模糊,Speed+,不确定性移动,,,,
3045,Special,镜像帆 (Mirror Sail),Input,Always,上下左右操作反向;但所有伤害+50%。,机身颜色反转,Damage++,硬核玩家挑战,,,,
3046,Special,双子帆 (Gemini Sail),Summon,Always,生成一个跟随的僚机;模仿玩家的移动轨迹(延迟0.5秒)。,半透明僚机,Summon,双倍火力(需配合伴星),,,,
3047,Special,尺寸帆 (Size Sail),Hitbox,Speed,速度越快体积越小;速度越慢体积越大(但防御越高)。,机身缩放动画,Hybrid,动态判定,,,,
3048,Special,幽灵船 (Ghost Ship),Death,OnDeath,死亡后变成幽灵继续战斗10秒;期间无敌但伤害减半;10秒后真正死亡。,幽灵形态,Survival,最后的挣扎,,,,
3049,Special,交换帆 (Swap Sail),Teleport,OnDashEnemy,冲刺穿过敌人时;与敌人交换位置。,瞬间换位,Control+,战术错位,,,,
3050,Special,黑客帆 (Hacker Sail),Glitch,OnDash,冲刺穿过敌人;有几率将其策反为友军(对精英无效)。,代码数据流,Control+,化敌为友,,,,
3051,Cursed,暴走帆 (Rampage Sail),Unstoppable,Always,无法停止移动(自动向前);只能控制转向;伤害+40%。,引擎喷火不止,Damage++,强制卷轴体验,,,,
3052,Cursed,过载帆 (Overload Sail),Health,OnDash,冲刺不消耗体力/热量;改为消耗1%生命值;无冷却。,机身冒红烟,Speed++,无限冲刺(只要有血),,,,
3053,Cursed,重力井 (Gravity Well),Slow,Always,自身移动速度-50%;但周围敌人也被强力减速。,黑色力场,Control+,领域展开,,,,
3054,Cursed,玻璃帆 (Glass Sail),Fragile,Always,最大生命值变为1;但获得一层可再生的护盾(3秒回复)。,晶莹剔透的机身,Survival--,魂类游戏标配,,,,
3055,Cursed,血肉帆 (Flesh Sail),Biopunk,OnKill,移动速度随击杀数增加;停止杀戮后快速衰减。,血管搏动,Speed++,杀戮维持速度,,,,
3056,Cursed,醉酒帆 (Drunk Sail),Chaos,Periodic,每10秒随机切换一种其他光帆的效果。,随机颜色切换,RNG,究极缝合怪,,,,
3057,Cursed,献祭帆 (Sacrifice Sail),Summon,OnDash,冲刺时献祭一个已有的伴星(Satellite);获得持续10秒的无敌和双倍伤害。,伴星爆炸,Burst++,献祭流,,,,
3058,Cursed,贪婪帆 (Greed Sail),Economy,OnGold,每拾取一枚金币;移动速度+1%(本局累积);受到伤害清零。,金币拖尾,Speed++,贪吃蛇玩法,,,,
3059,Cursed,末日帆 (Doom Sail),Timer,Always,游戏开始后60秒内全属性+100%;60秒后自爆。,倒计时数字,Speedrun,速通专用,,,,
3060,Cursed,虚无帆 (Void Sail),Hardmode,Always,无任何加成;受到的伤害x2;没有任何特效。,灰色的默认模型,Challenge,挑战者专用,,,,
3061,Combo,蓄能帆 (Charge Sail),Build-up,Moving,移动积攒电荷;停止移动时释放电击波;移动距离越长伤害越高。,船体带电,Burst+,跑酷炸弹,,,,
3062,Combo,连击帆 (Chain Sail),Skill,WeaponHit,武器命中增加移动速度;最高叠10层;未命中清零。,速度表盘爆表,Speed++,高频武器绝配,,,,
3063,Combo,切换帆 (Switch Sail),Hybrid,WeaponSwap,每次切换主副武器;获得3秒的无敌和移速爆发。,变形特效,Defense+,切枪流核心,,,,
3064,Combo,过热帆 (Heat Sail),Resource,Heat > 80%,热量高于80%时;移动速度+50%;且冲刺带有火焰路径。,机身通红,HighRisk,控温大师奖励,,,,
3065,Combo,冷却帆 (Cooling Sail),Resource,Dash,每次冲刺消耗10点热量(强制冷却);若热量为0无法冲刺。,液氮喷射,HeatMgmt,用机动性换火力,,,,
3066,Combo,护盾帆 (Battery Sail),Defense,Shield > 0,护盾存在时移动速度+30%;护盾破碎时速度-30%。,蓝色流光,Speed+,保持无伤的奖励,,,,
3067,Combo,血怒帆 (Wrath Sail),Offense,DamageTaken,受到伤害后5秒内;移速和伤害同时翻倍。,愤怒红光,Revenge,受击反杀,,,,
3068,Combo,拾荒帆 (Scavenger Sail),Economy,Pickup,每拾取一个道具;获得一层持续10秒的护盾(可叠加)。,绿色护盾光环,Survival+,以战养战,,,,
3069,Combo,处决帆 (Execute Sail),Offense,DashKill,冲刺击杀敌人;立即刷新冲刺冷却并回复5%生命。,血腥冲刺,Sustain,源氏/亚索体验,,,,
3070,Combo,标记帆 (Tag Sail),Support,DashHit,冲刺撞击敌人施加“标记”;被标记敌人受到的武器伤害+50%。,靶心标记,Debuff,先撞后射,,,,
3071,Physics,弹球帆 (Pinball Sail),Fun,WallBounce,撞墙反弹次数越多;下一次射击伤害越高(+100%/次)。,彩虹轨迹,Burst++,几何学宗师,,,,
3072,Physics,质量帆 (Mass Sail),Tank,Speed,质量随速度增加;高速撞击造成巨额物理伤害;低速时推不动敌人。,重装甲特效,Impact++,泥头车玩法,,,,
3073,Physics,黑洞帆 (Singularity Sail),Control,Stationary,停止移动时吸引周围敌人;开始移动时推开周围敌人。,引力波纹,Control,呼吸战法,,,,
3074,Physics,牵引帆 (Tractor Sail),Support,Beam,发射牵引光束连接最近的敌人;以此为圆心进行摆荡移动。,能量锁链,Movement,立体机动装置,,,,
3075,Physics,排斥帆 (Repulsion Sail),Defense,Dash,冲刺产生强力排斥场;弹开所有敌方子弹(不反弹伤害)。,力场护盾,Defense,绝对防御圈,,,,
3076,Physics,滑翔帆 (Glide Sail),Drift,Input,完全消除摩擦力;一旦加速将永远保持速度;只能靠反向喷射减速。,冰面滑行感,Speed,太空漂移,,,,
3077,Physics,轨道帆 (Orbit Sail),Evasion,Input,锁定一个敌人;按住移动键自动围绕其进行圆周运动。,锁定光圈,Dogfight,空战狗斗模拟,,,,
3078,Physics,磁极帆 (Polarity Sail),Puzzle,Toggle,切换磁极(N/S);同极敌人排斥;异极敌人吸引。,红蓝光环,Control,磁力解谜,,,,
3079,Physics,风暴帆 (Storm Sail),AOE,Speed > 10,超高速移动时;周围产生龙卷风摧毁敌人。,风暴特效,AOE++,速度即力量,,,,
3080,Physics,相位穿梭 (Phase Dash),Teleport,Dash,冲刺不再是物理移动;而是直接消失并在终点出现(穿过一切)。,量子闪烁,Evasion,无视碰撞体积,,,,
3081,Visual,霓虹帆 (Neon Sail),Style,Always,拖尾产生绚丽的霓虹光带;无视属性加成;但在光带内回血。,赛博朋克光带,Sustain,画图回血,,,,
3082,Visual,隐形帆 (Cloak Sail),Stealth,Stationary,静止不动2秒后完全隐形;敌人丢失仇恨。,光学迷彩,Stealth,伏击猎手,,,,
3083,Visual,残像帆 (Afterimage Sail),Decoy,Dash,冲刺留下3个残像;残像会模仿玩家上一次射击。,全息投影,DPS+,火力倍增器,,,,
3084,Visual,聚光帆 (Focus Sail),Utility,Always,船头发出强光探照灯;照亮暗处;被照到的敌人致盲(命中率下降)。,探照灯光柱,Control,黑暗关卡克星,,,,
3085,Visual,墨水帆 (Ink Sail),Debuff,Moving,身后喷洒墨水;踩中的敌人减速并无法攻击(被遮眼)。,黑色墨迹,Control,章鱼战术,,,,
3086,Visual,迪斯科帆 (Disco Sail),Party,OnKill,击杀敌人触发全屏闪光灯和彩带;虽然没用但很High。,派对特效,Fun,视觉污染,,,,
3087,Visual,黑白帆 (Noir Sail),Style,Always,画面变为黑白电影风格;时间流速变慢10%;更有韵味。,胶片滤镜,Time,艺术模式,,,,
3088,Visual,故障帆 (Glitch Sail),Chaos,Dash,冲刺导致画面撕裂和敌人模型错位;有几率直接删除小怪。,马赛克乱码,Execute,降维打击,,,,
3089,Visual,黄金帆 (Gold Sail),Economy,Always,船体变成纯金;拾取金币获得短暂无敌。,金光闪闪,Defense,土豪专用,,,,
3090,Visual,幽灵火 (Ghost Fire),DoT,Moving,留下的轨迹燃烧着苍白的火焰;对亡灵类敌人造成双倍伤害。,蓝色火焰,Anti-Undead,针对性配装,,,,
3091,Gimmick,贪吃蛇 (Snake Sail),MiniGame,Always,身体后面跟着长长的一串尾巴(收集品);尾巴越长伤害越高;撞到尾巴自杀。,方块尾巴,Challenge,在战斗中玩贪吃蛇,,,,
3092,Gimmick,倒带帆 (Rewind Sail),Time,Death,死亡时自动倒带回5秒前;每局限一次。,录像带倒放特效,Survival,复活币,,,,
3093,Gimmick,按键帆 (Key Sail),Input,QTE,头顶出现随机按键提示(WASD);按对加速;按错扣血。,QTE提示,Speed,劲舞团模式,,,,
3094,Gimmick,声控帆 (Voice Sail),Input,Mic,"大喊""冲""进行冲刺;声音越大伤害越高。",声波纹,Fun,社死模式,,,,
3095,Gimmick,鼠标帆 (Mouse Sail),Control,Mouse,飞船直接跟随鼠标光标位置(取消物理惯性);指哪打哪。,鼠标指针,Accuracy,像玩RTS一样移动,,,,
3096,Gimmick,挂机帆 (Idle Sail),AFK,Stationary,不动时自动射击、自动吸怪、自动反弹;移动时失效。,防御塔模式,Automation,懒人福利,,,,
3097,Gimmick,双人帆 (Co-op Sail),Multiplayer,Always,左半边船身由WASD控制;右半边由方向键控制;需两人配合。,分裂的船身,Fun,友尽神器,,,,
3098,Gimmick,随机帆 (Random Sail),RNG,RoomChange,每进入一个新房间;随机获得一种其他光帆的效果。,问号图标,RNG,Roguelike精髓,,,,
3099,Gimmick,文字帆 (Text Sail),Meta,Always,"飞船变成单词""SHIP"";子弹变成""BULLET"";敌人变成""ENEMY""。",ASCII艺术,Meta,解构主义,,,,
3100,Gimmick,开发者帆 (Dev Sail),Cheat,KonamiCode,输入上上下下左右左右BA;获得无敌和无限热量。,上帝光环,Cheat,官方外挂,,,,
3101,Cursed,路痴帆 (Lost Sail),Map,Always,小地图被禁用;且房间连接方式随机打乱;伤害+50%。,地图干扰,Damage++,迷宫探索者,,,,
